Restaurant name,Link in manta,Manta verified,Street address,City,State,Postal code,Phone number,Website,Description
Moonlight Restaurant,https://www.manta.com/c/mtqf4zm/moonlight-restaurant,False,18000 Ventura Boulevard,Encino,CA,91316,(818) 757-1235,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.moonlightrestaurantencino.com&s=649c93a6cb1864327ab3f824f0c05911&cb=4340743&emid=mtqf4zm,
Angel's Restaurant,https://www.manta.com/c/mm7zhhq/angel-s-restaurant,False,5420 Hollywood Boulevard,Los Angeles,CA,90027,(323) 464-1303,,
The Habit Restaurants LLC,https://www.manta.com/c/mb4jll6/the-habit-restaurants-llc,False,3610 Rosemead Boulevard,Rosemead,CA,91770,(626) 280-8146,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.habitburger.com&s=adacbf1c8fa7726adc65315c178e0ab1&cb=4340744&emid=mb4jll6,
Tommy's Restaurant,https://www.manta.com/c/mmdwm0x/tommy-s-restaurant,False,4710 Fountain Avenue,Los Angeles,CA,90029,(323) 953-1580,,
Brickwork Restaurant,https://www.manta.com/c/mhhz1gp/brickwork-restaurant,False,3212 North Sepulveda Boulevard,Manhattan Beach,CA,90266,(310) 545-9600,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.brickworksroasthouse.com&s=734c8e8eee2893f95dd2f65625fd7574&cb=4349686&emid=mhhz1gp,
Gardenia Restaurant,https://www.manta.com/c/mtb6zff/gardenia-restaurant,False,12916 Victory Boulevard,North Hollywood,CA,91606,(818) 769-1936,,
Uruapan Restaurant,https://www.manta.com/c/mmgj2nz/uruapan-restaurant,False,3723 Baldwin Park Boulevard,Baldwin Park,CA,91706,(626) 338-3396,,
Sal's Restaurant,https://www.manta.com/c/mx4sndt/sal-s-restaurant,False,7356 Melrose Ave.,Los Angeles,CA,90046,(323) 655-8682,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fsalslosangeles.com%2F&s=3425a0fcf736d09492cf3d109b1cf1d7&cb=4349688&emid=mx4sndt,
"Restaurant Logistics, Inc",https://www.manta.com/c/mb4k17z/restaurant-logistics-inc,False,6454 East Los Santos Drive,Long Beach,CA,90815,(562) 431-4246,,
Restaurant Design,https://www.manta.com/c/mkhfb58/restaurant-design,False,9930 Columbus Avenue,Mission Hills,CA,91345,(818) 384-7200,,
The Belamar Hotel,https://www.manta.com/c/mmy66f4/the-belamar-hotel,True,3501 N Sepulveda Boulevard,Manhattan Beach,CA,90266,(310) 750-0300,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.thebelamar.com%2F&s=02b54d449b29748fed3bd2e1180acf70&cb=4349689&emid=mmy66f4,"Experience The Belamar Hotel's retro-chic accommodations and convenient location in Manhattan Beach, CA."
Cellar Restaurant,https://www.manta.com/c/mm3gwdb/cellar-restaurant,False,1880 Century Park East # 102,Los Angeles,CA,90067,(310) 277-1584,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.thecellarbarandgrill.com&s=c1fc5fd230bddee740d63130afcbfef2&cb=4349689&emid=mm3gwdb,
Madeline Garden Bistro and Venue,https://www.manta.com/c/mx42d47/madeline-garden-bistro-and-venue,True,1030 E Green Street,Pasadena,CA,91106,(626) 795-5599,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.madelinegarden.com%2F&s=a4bc13dd1d19caf8e81275088971c9e3&cb=4349690&emid=mx42d47,Madeline Garden Bistro and Venue In Pasadena
Crowne Plaza-Beverly Hills,https://www.manta.com/c/mm5wmm1/crowne-plaza-beverly-hills,False,1150 S Beverly Drive,Los Angeles,CA,90035,(310) 553-6561,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.mybeverlyhillshote.com&s=a06ec48b9bdb5d5f0468c73e30152051&cb=4349690&emid=mm5wmm1,"Full Service Hotel, Meeting & Event Space, Restaurant on property"
Szechwan Restaurant,https://www.manta.com/c/mm375q9/szechwan-restaurant,False,11614 Susan Avenue,Downey,CA,90241,,,
Acapulco Restaurants Inc,https://www.manta.com/c/mm4n4xt/acapulco-restaurants-inc,False,1109 Glendon Avenue,Los Angeles,CA,90024,(310) 824-2062,https://www.manta.com/urlverify?redirect=http%3A%2F%2FAcapulcorestaurants.com&s=7dc8c395ef60c5a2fe0248f6d30dd615&cb=4349691&emid=mm4n4xt,
Stox Restaurant,https://www.manta.com/c/mm0fgcf/stox-restaurant,False,9518 Imperial Highway,Downey,CA,90242,(562) 803-4004,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.stoxrestaurant.com&s=999def656bf187a507f7023a7c74bb00&cb=4349691&emid=mm0fgcf,
Quebobs Restaurant,https://www.manta.com/c/mk1p4fh/quebobs-restaurant,True,3560 South La Cienega Boulevard suit f,Los Angeles,CA,90016,(323) 424-3556,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.quebobs.com%2F&s=a7281d661110a8420de04e87874505b5&cb=4349692&emid=mk1p4fh,Come enjoy a bite with us!
Barnrau Restaurant,https://www.manta.com/c/mmngr3q/barnrau-restaurant,False,10825 Oxnard Street,North Hollywood,CA,91606,(818) 762-7152,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.barnrau.com&s=56f191f8375fc341da5bb3cddbc5ab53&cb=4349692&emid=mmngr3q,serve all Thai Halal Foods
Lulu's Restaurant,https://www.manta.com/c/mm23t7z/lulu-s-restaurant,False,16900 Roscoe Boulevard,Van Nuys,CA,91406,(818) 988-0707,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.lulusrestaurant.com&s=7a7fc3be9b35954738311ee48e46cebf&cb=4349693&emid=mm23t7z,
Urasawa Restaurant,https://www.manta.com/c/mmf8p5y/urasawa-restaurant,False,218 N Rodeo Drive,Beverly Hills,CA,90210,(310) 247-8939,,
Los Angeles Cooking Club,https://www.manta.com/c/mx468xy/los-angeles-cooking-club,True,611 N.Howard St. #118,Glendale,CA,91206,(661) 312-0368,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.losangelescookingclub.com&s=03350a23a505fe62c372a51d1ddf9abd&cb=4349693&emid=mx468xy,"One stop shop for ServSafe Certification, Culinary Classes, Food & Beverage Consulting. Catering and Event Planning"
Uruapan Restaurant,https://www.manta.com/c/mm88h1t/uruapan-restaurant,False,14335 Ramona Boulevard,Baldwin Park,CA,91706,(626) 814-1300,,
Angelica's Restaurant,https://www.manta.com/c/mmf58s2/angelica-s-restaurant,False,518 W. Arbor Vitae Street,Inglewood,CA,90301,(310) 412-1839,,Angelica's Restaurant
King Cole Pizza,https://www.manta.com/c/mh1bl5m/king-cole-pizza,False,.,Los Angeles,CA,90023,(323) 794-0705,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.losangelespizzaparlor.com&s=10ebf578e7a094b9c390e28536c076a3&cb=4349694&emid=mh1bl5m,".King Cole Pizza is a Pizza Parlor in Los Angeles,CA."
Sassi Restaurant,https://www.manta.com/c/mmlygz4/sassi-restaurant,False,15622 Ventura Boulevard,Encino,CA,91436,(818) 986-5345,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.sassi.biz&s=25d3f9676bdbec4d545b66576e46936c&cb=4349696&emid=mmlygz4,
WA Restaurant,https://www.manta.com/c/mmg74cc/wa-restaurant,False,1106 North La Cienega Boulevard # 201,West Hollywood,CA,90069,(310) 854-7285,,
Ichiriki Restaurant,https://www.manta.com/c/mmg3j6s/ichiriki-restaurant,False,1220 Beryl Street,Redondo Beach,CA,90277,(310) 376-1081,https://www.manta.com/urlverify?redirect=http%3A%2F%2FIchiriki.us&s=ed0addcd183feee0ef01e76980471a2a&cb=4349696&emid=mmg3j6s,
Traceys Restaurants,https://www.manta.com/c/mmg6dnt/traceys-restaurants,False,3810 South Western Avenue,Los Angeles,CA,90062,(323) 735-2166,,
Courtside Restaurant,https://www.manta.com/c/mm72y5g/courtside-restaurant,False,6711 Forest Lawn Drive,Los Angeles,CA,90068,(818) 762-2336,,
Carolina's Restaurant,https://www.manta.com/c/mmfncf2/carolina-s-restaurant,False,307 East Jefferson Boulevard,Los Angeles,CA,90011,(323) 235-0438,,
Carnivale Restaurants Inc,https://www.manta.com/c/mb0bp3t/carnivale-restaurants-inc,False,9405 Brighton Way,Beverly Hills,CA,90210,(310) 275-8441,,
Quetzaltenango Restaurant,https://www.manta.com/c/mm389kv/quetzaltenango-restaurant,False,2007 West 6th Street,Los Angeles,CA,90057,(213) 484-9475,,
Beto's Restaurant,https://www.manta.com/c/mmn5cv2/beto-s-restaurant,False,752 South Vermont Avenue,Los Angeles,CA,90005,(213) 380-2487,,
Togo's Restaurant,https://www.manta.com/c/mhhyp14/togo-s-restaurant,False,3737 Pacific Coast Highway,Torrance,CA,90505,(424) 634-3030,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.togos.com&s=9723a64e687ace09e5a4de1346abf4c1&cb=4349698&emid=mhhyp14,
Mark's Restaurant,https://www.manta.com/c/mhbhl1b/mark-s-restaurant,False,861 North La Cienega Boulevard,Los Angeles,CA,90069,(310) 652-5252,,
Restaurate Managua,https://www.manta.com/c/mhbf953/restaurate-managua,False,2709 Santa Ana Street,South Gate,CA,90280,(323) 973-9204,,
"Bastide Restaurants, Inc",https://www.manta.com/c/mhwgwv9/bastide-restaurants-inc,False,858 North Doheny Drive,West Hollywood,CA,90069,(310) 392-9571,,
Gaji Restaurant,https://www.manta.com/c/mhhhq55/gaji-restaurant,False,523 West 7th Street,Los Angeles,CA,90014,(213) 243-0780,,
Mangiamo Restaurant,https://www.manta.com/c/mm4glt9/mangiamo-restaurant,False,128 Manhattan Beach Boulevard,Manhattan Beach,CA,90266,(310) 318-3434,https://www.manta.com/urlverify?redirect=http%3A%2F%2FMangiamorestaurant.com&s=e443981974a0e40f389bddb9a0142ba5&cb=4358860&emid=mm4glt9,
Jade Restaurant,https://www.manta.com/c/mm5tbyc/jade-restaurant,False,15129 South Western Avenue,Gardena,CA,90249,(310) 324-9891,,
The Corner Restaurant,https://www.manta.com/c/mhbpdz5/the-corner-restaurant,False,2450 Colorado Avenue,Santa Monica,CA,90404,(424) 744-8815,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.thecornersm.com&s=5af15f8216ea46cab8e4d2767e18da96&cb=4358861&emid=mhbpdz5,
"Restaurant Muse, Inc",https://www.manta.com/c/mhxwhxj/restaurant-muse-inc,False,3319 Lowry Road,Los Angeles,CA,90027,(310) 271-3426,,
Chely's Restaurant,https://www.manta.com/c/mtrltwq/chely-s-restaurant,False,630 South Atlantic Boulevard,Los Angeles,CA,90022,(323) 981-0240,,
Restaurant Tacos,https://www.manta.com/c/mw2rxgd/restaurant-tacos,False,13324 South Normandie Avenue,Gardena,CA,90249,(310) 329-9707,,
Magic Restaurant,https://www.manta.com/c/mhh3km3/magic-restaurant,False,14650 Parthenia Street Q15,Panorama City,CA,91402,(818) 830-0102,,
Massif Restaurant,https://www.manta.com/c/mhk02sh/massif-restaurant,False,902 East Colorado Street,Glendale,CA,91205,(818) 245-6863,,
"Trinacria Restaurants, Inc",https://www.manta.com/c/mh14dy2/trinacria-restaurants-inc,False,3928 Van Buren Place,Culver City,CA,90232,(310) 990-1522,,
Aldewania Restaurant,https://www.manta.com/c/mhb15cp/aldewania-restaurant,False,2528 South Grand Avenue,Los Angeles,CA,90007,(213) 745-7585,,
Mexikosher Restaurant Inc,https://www.manta.com/c/mhbg5jk/mexikosher-restaurant-inc,False,12618 Killion Street,Valley Village,CA,91607,(818) 974-2700,,
Licha's Restaurant,https://www.manta.com/c/mmgnjl2/licha-s-restaurant,False,4267 West El Segundo Boulevard,Hawthorne,CA,90250,(310) 644-0401,,
Marathon Restaurant,https://www.manta.com/c/mm0qh35/marathon-restaurant,False,1043 South Fairfax Avenue,Los Angeles,CA,90019,(323) 938-4243,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fmarathonrestaurantla.com&s=11bf7302628f3f9161c73959f079bd25&cb=4358866&emid=mm0qh35,
Mission Restaurant,https://www.manta.com/c/mm0658g/mission-restaurant,False,1204 Hewitt Street,San Fernando,CA,91340,(818) 365-2796,,
Javan Restaurant,https://www.manta.com/c/mm4wlmz/javan-restaurant,False,11500 Santa Monica Boulevard,Los Angeles,CA,90025,(310) 207-5555,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fm.mainstreethub.com%2Fjavanrestaurant&s=518b281b4b17577c2f969e11c070aebb&cb=4358867&emid=mm4wlmz,
Breadsticks Restaurant,https://www.manta.com/c/mmpwskj/breadsticks-restaurant,False,8570 West 3rd Street,Los Angeles,CA,90048,(310) 271-0498,,
Restaurant Yakimaki,https://www.manta.com/c/mmpwp8k/restaurant-yakimaki,False,1217 Wall Street 5,Los Angeles,CA,90015,(213) 746-5184,,
Mandy's Restaurant,https://www.manta.com/c/mtr9ht3/mandy-s-restaurant,False,3950 West Imperial Highway,Inglewood,CA,90303,(310) 330-9937,,
"Av Restaurant, LLC",https://www.manta.com/c/mb4ty0c/av-restaurant-llc,False,11930 San Vicente Boulevard,Los Angeles,CA,90049,(310) 207-0127,,
Sholeh Restaurant,https://www.manta.com/c/mb5875k/sholeh-restaurant,False,11330 Santa Monica Boulevard,Los Angeles,CA,90025,(310) 914-0029,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.flameinternational.com%2Four-menu.html&s=1ad9f1c97eb96386af811516227b4597&cb=4358869&emid=mb5875k,
Afshan Restaurant,https://www.manta.com/c/mbsc4vb/afshan-restaurant,False,112 West 9th Street,Los Angeles,CA,90015,(213) 622-1010,,
Marouch Restaurant,https://www.manta.com/c/mmpww8k/marouch-restaurant,False,4905 Santa Monica Boulevard,Los Angeles,CA,90029,(323) 662-9325,https://www.manta.com/urlverify?redirect=http%3A%2F%2FMarouchrestaurant.com&s=34c75e2bf256b2ee21576899333a6823&cb=4358870&emid=mmpww8k,
Sunny Restaurant Inc,https://www.manta.com/c/mttj995/sunny-restaurant-inc,False,11635 Valley Boulevard # C,El Monte,CA,91732,(626) 575-8301,,
Charly's Restaurant,https://www.manta.com/c/mtrr315/charly-s-restaurant,False,4549 West Imperial Highway,Inglewood,CA,90304,(310) 330-2697,,
Maycarela Restaurant,https://www.manta.com/c/mm2t7r9/maycarela-restaurant,False,2418 West 6th Street,Los Angeles,CA,90057,(213) 368-0100,,
Armandos Restaurant,https://www.manta.com/c/mm21ylp/armandos-restaurant,False,132 West Valley Boulevard,San Gabriel,CA,91776,(626) 307-9700,,
Maple's Restaurant,https://www.manta.com/c/mtg458z/maple-s-restaurant,False,232 East 6th Street,Los Angeles,CA,90014,(213) 622-2494,,
"Echoes Restaurant, LLC",https://www.manta.com/c/mryt7fp/echoes-restaurant-llc,False,1049 Havenhurst Drive 115,West Hollywood,CA,90046,(323) 874-8486,,
Ice Restaurants LLC,https://www.manta.com/c/mhq2x6h/ice-restaurants-llc,False,5933 West Century Boulevard # C,Los Angeles,CA,90045,(310) 648-4461,,
Mayas Restaurant,https://www.manta.com/c/mh4plcm/mayas-restaurant,False,11101 Sherman Way,Sun Valley,CA,91352,(818) 764-4166,,
Juciuila Restaurant,https://www.manta.com/c/mh4cty5/juciuila-restaurant,False,1051 South Prairie Avenue,Inglewood,CA,90301,(310) 674-4188,,
Joseph's Restaurant,https://www.manta.com/c/mh4q6ms/joseph-s-restaurant,False,6531 South Sepulveda Boulevard,Los Angeles,CA,90045,(310) 645-2891,,
Restaurant Oceanfront,https://www.manta.com/c/mhptr23/restaurant-oceanfront,False,1910 Ocean Avenue,Santa Monica,CA,90405,(310) 581-7714,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.hotelcasadelmar.com%2F&s=84efb4434a2297a3fd9676108b48bc63&cb=4358876&emid=mhptr23,
Restaurant Pestolini,https://www.manta.com/c/mh46rlm/restaurant-pestolini,False,363 South Broadway,Los Angeles,CA,90013,(213) 265-7624,,
Ep Restaurants,https://www.manta.com/c/mh4dkv1/ep-restaurants,False,603 North La Cienega Boulevard,West Hollywood,CA,90069,(310) 855-9955,,
Frida Restaurant,https://www.manta.com/c/mkrdn6g/frida-restaurant,False,15301 Ventura Boulevard,Sherman Oaks,CA,91403,(818) 501-9666,,
Kavkav Restaurant,https://www.manta.com/c/mh4ncbh/kavkav-restaurant,False,5341 Santa Monica Boulevard,Los Angeles,CA,90029,(323) 464-2224,,
Amalias Restaurant,https://www.manta.com/c/mh43bz1/amalias-restaurant,False,751 North Virgil Avenue,Los Angeles,CA,90029,(323) 644-1515,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.amaliasrestaurant.com&s=7b8da20ce2aa16a512d9a41bc020de02&cb=4367361&emid=mh43bz1,
Divine Restaurant,https://www.manta.com/c/mhyvlgs/divine-restaurant,False,111 North La Cienega Boulevard,Beverly Hills,CA,90211,(310) 659-9663,,
Fotile Restaurant,https://www.manta.com/c/mh4sndr/fotile-restaurant,False,2111 South Hacienda Boulevard,Hacienda Heights,CA,91745,(626) 333-2888,,
Restaurant Shiro,https://www.manta.com/c/mmgjv6m/restaurant-shiro,False,1505 Mission Street,South Pasadena,CA,91030,(626) 799-4774,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.restaurantshiro.com&s=171e5c54883eb46f86a66b23efdee6fe&cb=4367362&emid=mmgjv6m,
Shamshiri Restaurants,https://www.manta.com/c/mmlxn0n/shamshiri-restaurants,False,122 West Stocker Street,Glendale,CA,91202,(818) 246-9541,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.shamshiriglendale.com&s=054577837477691f9e67aed21c064ce0&cb=4367362&emid=mmlxn0n,
Ducks Restaurant,https://www.manta.com/c/mm8ctkl/ducks-restaurant,False,1381 East Las Tunas Drive # 1,San Gabriel,CA,91776,(626) 287-8743,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.smittysgrill.com&s=01e58d2420c8322e9dd91d6c117a6bc8&cb=4367363&emid=mm8ctkl,
Rosa's Restaurant,https://www.manta.com/c/mm88kwc/rosa-s-restaurant,False,322 Pacific Coast Highway,Hermosa Beach,CA,90254,(310) 374-9094,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.rosasmexrestaurant.com&s=a3fc591dd3dd622a87a3f4143c6b675c&cb=4367363&emid=mm88kwc,
Housenka Restaurant,https://www.manta.com/c/mmyh3jy/housenka-restaurant,False,2800 Plaza Del Amo # 259,Torrance,CA,90503,(310) 618-8357,,
Tamayo Restaurant,https://www.manta.com/c/mm8tdvz/tamayo-restaurant,False,5300 East Olympic Boulevard,Los Angeles,CA,90022,(323) 260-4700,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.tamayo-la.com&s=2bd7b8937e3f55f1976378b2da187f97&cb=4367364&emid=mm8tdvz,
Fin - The Restaurant,https://www.manta.com/c/mb4x50x/fin-the-restaurant,False,12223 West Washington Boulevard,Los Angeles,CA,90066,(310) 398-8611,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.finculvercity.com&s=2af191c1b55643660b8c2db3aada5a1a&cb=4367364&emid=mb4x50x,
"Kabuki Restaurants, Inc",https://www.manta.com/c/mmf17ff/kabuki-restaurants-inc,False,6081 Center Drive # 203,Los Angeles,CA,90045,(310) 641-5524,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.kabukirestaurants.com&s=98d03db3c73bb7b19434e6d240e99830&cb=4367365&emid=mmf17ff,
Miyako Restaurant Inc,https://www.manta.com/c/mm2ykvr/miyako-restaurant-inc,False,2829 Ocean Park Boulevard Side,Santa Monica,CA,90405,(310) 396-5588,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.miyakosushigroup.com&s=e79e6a6a80b6b9fd1151b927d3aa4296&cb=4367365&emid=mm2ykvr,
Mark's Restaurant,https://www.manta.com/c/mm8nmgc/mark-s-restaurant,False,1714 North Vermont Avenue,Los Angeles,CA,90027,(323) 661-6163,,
Laconcha Restaurant,https://www.manta.com/c/mm0j96n/laconcha-restaurant,False,2612 East Anaheim Street,Long Beach,CA,90804,(562) 438-9499,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.laconchalb.com&s=bdc6c9d8b0d0fe2bf0b1edcf057641db&cb=4367366&emid=mm0j96n,
Alley Restaurant The,https://www.manta.com/c/mhhqg4t/alley-restaurant-the,False,3839 Long Beach Boulevard,Long Beach,CA,90807,(949) 646-9126,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.thealleynewportbeach.com&s=1aa107006e42bdc78312704a2286df0c&cb=4367366&emid=mhhqg4t,
Chumak Restaurant,https://www.manta.com/c/mhhzkbk/chumak-restaurant,False,15125 South Western Avenue,Gardena,CA,90249,(310) 327-6733,,
The Misfit Restaurant LLC,https://www.manta.com/c/mh1wpx6/the-misfit-restaurant-llc,False,1150 18th Street,Santa Monica,CA,90403,(310) 656-9800,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.themisfitbar.com&s=9c16e5f129e80c3490a8b709c2010a57&cb=4367367&emid=mh1wpx6,
Cke Restaurants Inc,https://www.manta.com/c/mm4w36p/cke-restaurants-inc,False,11901 Santa Monica Boulevard,Los Angeles,CA,90025,(310) 473-7880,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.ckr.com&s=25808428a79b8a17267a201bbc8aa0a1&cb=4367367&emid=mm4w36p,
Bestia Restaurant,https://www.manta.com/c/mtry428/bestia-restaurant,False,2121 East 7th Place,Los Angeles,CA,90021,(213) 514-5724,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.bestiala.com&s=39018981f5ab3aa5a80b9813815269f0&cb=4367368&emid=mtry428,
Namsan Restaurant,https://www.manta.com/c/mry9c2p/namsan-restaurant,False,3613 West 6th Street,Los Angeles,CA,90020,(213) 382-7777,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.namsan24hrs.com&s=e596e24c349195d3f0fd9987d82256d1&cb=4367368&emid=mry9c2p,
Vim Restaurant Inc,https://www.manta.com/c/mr0blp9/vim-restaurant-inc,False,831 South Vermont Avenue,Los Angeles,CA,90005,(213) 480-8159,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.vimthai.com&s=34fba6377e1966cf6865cffb426be7ac&cb=4367368&emid=mr0blp9,
Tony's Restaurant,https://www.manta.com/c/mm88kl0/tony-s-restaurant,False,737 South Los Angeles Street,Los Angeles,CA,90014,(213) 489-2906,https://www.manta.com/urlverify?redirect=http%3A%2F%2FTonyslosangeles.com&s=e0c7463b655a49d8a6c353cbf453576c&cb=4367369&emid=mm88kl0,
Rodeo Restaurant,https://www.manta.com/c/mm7h9qf/rodeo-restaurant,False,1721 West Sunset Boulevard,Los Angeles,CA,90026,(213) 483-8311,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.rodeomexicangrillla.com&s=e3f9513d376c8d2209f97e9cdf8c1dde&cb=4367369&emid=mm7h9qf,
Adriana's Restaurant,https://www.manta.com/c/mm7cqg0/adriana-s-restaurant,False,3332 East Olympic Boulevard,Los Angeles,CA,90023,(323) 264-3565,,
Lares Restaurant,https://www.manta.com/c/mm218gk/lares-restaurant,False,2909 Pico Boulevard,Santa Monica,CA,90405,(310) 829-4559,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fwww.lares-restaurant.com&s=5468b2e2c622f5fd17109d713e874da7&cb=4367370&emid=mm218gk,
Han's Restaurant,https://www.manta.com/c/mm4xhz4/han-s-restaurant,False,515 North Azusa Avenue,City Of Industry,CA,91744,(626) 336-1718,https://www.manta.com/urlverify?redirect=http%3A%2F%2Fdoctorbase.com%2Fblog%2Fsouthern-california-woman-health-center&s=5186b853b6f6665efbccd6734c3096d8&cb=4367371&emid=mm4xhz4,
